X,Y,Point,index,index_g,Node,Candidate,PT,graph
1488.2902832,1616.1522217,c,18,7_18,Node4,34,7,7
1798.3760986,1390.1756592,d,20,7_20,Node2,34,7,7
1550.1641845499998,1517.697052012425,e,-1,7_-1,Node0,34,7,7
1416.3986816000001,1564.50732422,a,16,7_16,Node1,35,7,7
1488.2902832,1616.1522217,b,18,7_18,Node4,35,7,7
1319.1907959,1525.04992676,c,19,7_19,Node3,35,7,7
1798.3760986,1390.1756592,d,20,7_20,Node2,35,7,7
1505.5639648249999,1523.97128297,e,-1,7_-1,Node0,35,7,7
1416.3986816000001,1564.50732422,a,16,7_16,Node3,36,7,7
1497.5916748,1499.9530029297,b,17,7_17,Node1,36,7,7
1319.1907959,1525.04992676,c,19,7_19,Node4,36,7,7
1798.3760986,1390.1756592,d,20,7_20,Node2,36,7,7
1507.8893127249999,1494.921478277425,e,-1,7_-1,Node0,36,7,7
1497.5916748,1499.9530029297,a,17,7_17,Node1,37,7,7
1488.2902832,1616.1522217,b,18,7_18,Node2,37,7,7
1319.1907959,1525.04992676,c,19,7_19,Node3,37,7,7
1798.3760986,1390.1756592,d,20,7_20,Node4,37,7,7
1525.862213125,1507.832702647425,e,-1,7_-1,Node0,37,7,7
1416.3986816000001,1564.50732422,a,16,7_16,Node3,38,7,7
1497.5916748,1499.9530029297,b,17,7_17,Node1,38,7,7
1319.1907959,1525.04992676,c,19,7_19,Node2,38,7,7
1747.8227539,1290.9373779,d,22,7_22,Node4,38,7,7
1495.25097655,1470.1119079524249,e,-1,7_-1,Node0,38,7,7
1416.3986816000001,1564.50732422,a,16,7_16,Node1,39,7,7
1488.2902832,1616.1522217,b,18,7_18,Node3,39,7,7
1319.1907959,1525.04992676,c,19,7_19,Node4,39,7,7
1747.8227539,1290.9373779,d,22,7_22,Node2,39,7,7
1492.92562865,1499.1617126449999,e,-1,7_-1,Node0,39,7,7
1497.5916748,1499.9530029297,a,17,7_17,Node1,40,7,7
1488.2902832,1616.1522217,b,18,7_18,Node3,40,7,7
1319.1907959,1525.04992676,c,19,7_19,Node4,40,7,7
1747.8227539,1290.9373779,d,22,7_22,Node2,40,7,7
1513.22387695,1483.023132322425,e,-1,7_-1,Node0,40,7,7
1798.3760986,1390.1756592,a,20,7_20,Node3,41,5,7
1898.1506348,1370.1744385,b,21,7_21,Node1,41,5,7
1747.8227539,1290.9373779,c,22,7_22,Node2,41,5,7
1930.04919434,1289.7214355,d,23,7_23,Node4,41,5,7
1843.59967041,1335.252227775,e,-1,7_-1,Node0,41,5,7
1497.5916748,1499.9530029297,a,17,7_17,Node4,42,7,7
1798.3760986,1390.1756592,b,20,7_20,Node1,42,7,7
1898.1506348,1370.1744385,c,21,7_21,Node3,42,7,7
1747.8227539,1290.9373779,d,22,7_22,Node2,42,7,7
1735.485290525,1387.8101196324249,e,-1,7_-1,Node0,42,7,7
1497.5916748,1499.9530029297,a,17,7_17,Node4,43,7,7
1798.3760986,1390.1756592,b,20,7_20,Node1,43,7,7
1898.1506348,1370.1744385,c,21,7_21,Node3,43,7,7
1930.04919434,1289.7214355,d,23,7_23,Node2,43,7,7
1781.041900635,1387.506134032425,e,-1,7_-1,Node0,43,7,7
1497.5916748,1499.9530029297,a,17,7_17,Node4,44,7,7
1798.3760986,1390.1756592,b,20,7_20,Node1,44,7,7
1747.8227539,1290.9373779,c,22,7_22,Node2,44,7,7
1930.04919434,1289.7214355,d,23,7_23,Node3,44,7,7
1743.45993041,1367.696868882425,e,-1,7_-1,Node0,44,7,7
2083.75805664,1538.00061035,a,13,7_13,Node2,45,7,7
1798.3760986,1390.1756592,b,20,7_20,Node4,45,7,7
1898.1506348,1370.1744385,c,21,7_21,Node1,45,7,7
1930.04919434,1289.7214355,d,23,7_23,Node3,45,7,7
1927.583496095,1397.0180358875,e,-1,7_-1,Node0,45,7,7
2083.75805664,1538.00061035,a,13,7_13,Node4,46,7,7
1898.1506348,1370.1744385,b,21,7_21,Node1,46,7,7
1747.8227539,1290.9373779,c,22,7_22,Node3,46,7,7
1930.04919434,1289.7214355,d,23,7_23,Node2,46,7,7
1914.9451599200002,1372.2084655625,e,-1,7_-1,Node0,46,7,7
2083.75805664,1538.00061035,a,13,7_13,Node4,47,7,7
1798.3760986,1390.1756592,b,20,7_20,Node2,47,7,7
1898.1506348,1370.1744385,c,21,7_21,Node1,47,7,7
1747.8227539,1290.9373779,d,22,7_22,Node3,47,7,7
1882.026885985,1397.3220214875,e,-1,7_-1,Node0,47,7,7
1497.5916748,1499.9530029297,a,17,7_17,Node2,48,7,7
1898.1506348,1370.1744385,b,21,7_21,Node3,48,7,7
1747.8227539,1290.9373779,c,22,7_22,Node4,48,7,7
1930.04919434,1289.7214355,d,23,7_23,Node1,48,7,7
1768.40356446,1362.696563707425,e,-1,7_-1,Node0,48,7,7
2083.75805664,1538.00061035,a,13,7_13,Node2,49,7,7
1798.3760986,1390.1756592,b,20,7_20,Node3,49,7,7
1747.8227539,1290.9373779,c,22,7_22,Node1,49,7,7
1930.04919434,1289.7214355,d,23,7_23,Node4,49,7,7
1890.00152587,1377.2087707375,e,-1,7_-1,Node0,49,7,7
2693.8217773,1253.3597412,a,0,8_0,Node3,0,0,8
2783.7490234,1304.4782715000001,b,1,8_1,Node2,0,0,8
2671.7351074,1338.8312988,c,2,8_2,Node1,0,0,8
2731.5991211,1408.0513916,d,3,8_3,Node4,0,0,8
2720.2262573,1326.180175775,e,-1,8_-1,Node0,0,0,8
2693.8217773,1253.3597412,a,0,8_0,Node1,1,7,8
2783.7490234,1304.4782715000001,b,1,8_1,Node3,1,7,8
2671.7351074,1338.8312988,c,2,8_2,Node4,1,7,8
2952.8637694999998,1595.36962891,d,7,8_7,Node2,1,7,8
2775.5424193999997,1373.0097351025,e,-1,8_-1,Node0,1,7,8
2693.8217773,1253.3597412,a,0,8_0,Node2,2,7,8
2671.7351074,1338.8312988,b,2,8_2,Node3,2,7,8
2731.5991211,1408.0513916,c,3,8_3,Node1,2,7,8
2952.8637694999998,1595.36962891,d,7,8_7,Node4,2,7,8
2762.504943825,1398.9030151274999,e,-1,8_-1,Node0,2,7,8
2693.8217773,1253.3597412,a,0,8_0,Node1,3,7,8
2783.7490234,1304.4782715000001,b,1,8_1,Node3,3,7,8
2731.5991211,1408.0513916,c,3,8_3,Node4,3,7,8
2952.8637694999998,1595.36962891,d,7,8_7,Node2,3,7,8
2790.508422825,1390.3147583025,e,-1,8_-1,Node0,3,7,8
2783.7490234,1304.4782715000001,a,1,8_1,Node2,4,7,8
2671.7351074,1338.8312988,b,2,8_2,Node3,4,7,8
2731.5991211,1408.0513916,c,3,8_3,Node1,4,7,8
2952.8637694999998,1595.36962891,d,7,8_7,Node4,4,7,8
2784.98675535,1411.6826477025,e,-1,8_-1,Node0,4,7,8
2693.8217773,1253.3597412,a,0,8_0,Node3,5,7,8
2671.7351074,1338.8312988,b,2,8_2,Node1,5,7,8
2731.5991211,1408.0513916,c,3,8_3,Node2,5,7,8
2566.4672852,1676.1442871,d,11,8_11,Node4,5,7,8
2665.90582275,1419.096679675,e,-1,8_-1,Node0,5,7,8
2693.8217773,1253.3597412,a,0,8_0,Node3,6,7,8
2783.7490234,1304.4782715000001,b,1,8_1,Node2,6,7,8
2671.7351074,1338.8312988,c,2,8_2,Node1,6,7,8
2566.4672852,1676.1442871,d,11,8_11,Node4,6,7,8
2678.943298325,1393.20339965,e,-1,8_-1,Node0,6,7,8
2783.7490234,1304.4782715000001,a,1,8_1,Node3,7,7,8
2671.7351074,1338.8312988,b,2,8_2,Node2,7,7,8
2731.5991211,1408.0513916,c,3,8_3,Node1,7,7,8
2566.4672852,1676.1442871,d,11,8_11,Node4,7,7,8
2688.387634275,1431.87631225,e,-1,8_-1,Node0,7,7,8
3061.098877,1770.1107178,a,4,8_4,Node3,8,1,8
3099.5302730000003,1703.7099609,b,5,8_5,Node2,8,1,8
2966.9309082,1693.1038818,c,6,8_6,Node1,8,1,8
2952.8637694999998,1595.36962891,d,7,8_7,Node4,8,1,8
3020.105956925,1690.5735473524999,e,-1,8_-1,Node0,8,1,8
3061.098877,1770.1107178,a,4,8_4,Node4,9,7,8
3099.5302730000003,1703.7099609,b,5,8_5,Node1,9,7,8
2966.9309082,1693.1038818,c,6,8_6,Node3,9,7,8
2662.1311035,1767.4597168,d,10,8_10,Node2,9,7,8
2947.422790425,1733.596069325,e,-1,8_-1,Node0,9,7,8
3061.098877,1770.1107178,a,4,8_4,Node3,10,7,8
3099.5302730000003,1703.7099609,b,5,8_5,Node1,10,7,8
2952.8637694999998,1595.36962891,c,7,8_7,Node4,10,7,8
2662.1311035,1767.4597168,d,10,8_10,Node2,10,7,8
2943.90600575,1709.1625061025,e,-1,8_-1,Node0,10,7,8
3061.098877,1770.1107178,a,4,8_4,Node3,11,7,8
2966.9309082,1693.1038818,b,6,8_6,Node1,11,7,8
2952.8637694999998,1595.36962891,c,7,8_7,Node4,11,7,8
2662.1311035,1767.4597168,d,10,8_10,Node2,11,7,8
2910.75616455,1706.5109863275,e,-1,8_-1,Node0,11,7,8
3099.5302730000003,1703.7099609,a,5,8_5,Node3,12,7,8
2966.9309082,1693.1038818,b,6,8_6,Node1,12,7,8
2952.8637694999998,1595.36962891,c,7,8_7,Node4,12,7,8
2662.1311035,1767.4597168,d,10,8_10,Node2,12,7,8
2920.36401355,1689.9107971025,e,-1,8_-1,Node0,12,7,8
2731.5991211,1408.0513916,a,3,8_3,Node4,13,7,8
3099.5302730000003,1703.7099609,b,5,8_5,Node3,13,7,8
2966.9309082,1693.1038818,c,6,8_6,Node2,13,7,8
2952.8637694999998,1595.36962891,d,7,8_7,Node1,13,7,8
2937.73101795,1600.0587158024998,e,-1,8_-1,Node0,13,7,8
2731.5991211,1408.0513916,a,3,8_3,Node2,14,7,8
3061.098877,1770.1107178,b,4,8_4,Node1,14,7,8
2966.9309082,1693.1038818,c,6,8_6,Node3,14,7,8
2952.8637694999998,1595.36962891,d,7,8_7,Node4,14,7,8
2928.12316895,1616.6589050275,e,-1,8_-1,Node0,14,7,8
2731.5991211,1408.0513916,a,3,8_3,Node4,15,7,8
3061.098877,1770.1107178,b,4,8_4,Node2,15,7,8
3099.5302730000003,1703.7099609,c,5,8_5,Node3,15,7,8
2952.8637694999998,1595.36962891,d,7,8_7,Node1,15,7,8
2961.27301015,1619.3104248025,e,-1,8_-1,Node0,15,7,8
2643.576416,1831.7478027,a,8,8_8,Node1,16,2,8
2589.9853516,1821.2491455,b,9,8_9,Node3,16,2,8
2662.1311035,1767.4597168,c,10,8_10,Node4,16,2,8
2566.4672852,1676.1442871,d,11,8_11,Node2,16,2,8
2615.540039075,1774.150238025,e,-1,8_-1,Node0,16,2,8
2966.9309082,1693.1038818,a,6,8_6,Node2,17,7,8
2643.576416,1831.7478027,b,8,8_8,Node3,17,7,8
2589.9853516,1821.2491455,c,9,8_9,Node1,17,7,8
2662.1311035,1767.4597168,d,10,8_10,Node4,17,7,8
2715.655944825,1778.3901366999999,e,-1,8_-1,Node0,17,7,8
2966.9309082,1693.1038818,a,6,8_6,Node2,18,7,8
2643.576416,1831.7478027,b,8,8_8,Node3,18,7,8
2589.9853516,1821.2491455,c,9,8_9,Node1,18,7,8
2566.4672852,1676.1442871,d,11,8_11,Node4,18,7,8
2691.73999025,1755.5612792749998,e,-1,8_-1,Node0,18,7,8
2966.9309082,1693.1038818,a,6,8_6,Node2,19,7,8
2643.576416,1831.7478027,b,8,8_8,Node3,19,7,8
2662.1311035,1767.4597168,c,10,8_10,Node1,19,7,8
2566.4672852,1676.1442871,d,11,8_11,Node4,19,7,8
2709.776428225,1742.1139220999999,e,-1,8_-1,Node0,19,7,8
2643.576416,1831.7478027,a,8,8_8,Node1,20,7,8
2589.9853516,1821.2491455,b,9,8_9,Node3,20,7,8
2662.1311035,1767.4597168,c,10,8_10,Node4,20,7,8
2300.1154785,1630.3510742,d,14,8_14,Node2,20,7,8
2548.9520874,1762.7019348,e,-1,8_-1,Node0,20,7,8
2643.576416,1831.7478027,a,8,8_8,Node3,21,7,8
2589.9853516,1821.2491455,b,9,8_9,Node1,21,7,8
2566.4672852,1676.1442871,c,11,8_11,Node2,21,7,8
2300.1154785,1630.3510742,d,14,8_14,Node4,21,7,8
2525.036132825,1739.8730773749999,e,-1,8_-1,Node0,21,7,8
2589.9853516,1821.2491455,a,9,8_9,Node4,22,7,8
2662.1311035,1767.4597168,b,10,8_10,Node1,22,7,8
2566.4672852,1676.1442871,c,11,8_11,Node3,22,7,8
2300.1154785,1630.3510742,d,14,8_14,Node2,22,7,8
2529.6748047,1723.8010559,e,-1,8_-1,Node0,22,7,8
2966.9309082,1693.1038818,a,6,8_6,Node4,23,7,8
2589.9853516,1821.2491455,b,9,8_9,Node3,23,7,8
2662.1311035,1767.4597168,c,10,8_10,Node1,23,7,8
2566.4672852,1676.1442871,d,11,8_11,Node2,23,7,8
2696.378662125,1739.4892578,e,-1,8_-1,Node0,23,7,8
2643.576416,1831.7478027,a,8,8_8,Node4,24,7,8
2662.1311035,1767.4597168,b,10,8_10,Node1,24,7,8
2566.4672852,1676.1442871,c,11,8_11,Node3,24,7,8
2300.1154785,1630.3510742,d,14,8_14,Node2,24,7,8
2543.0725708,1726.4257202,e,-1,8_-1,Node0,24,7,8
2101.0578613,1521.82873535,a,12,8_12,Node4,25,3,8
2224.3391113,1555.58276367,b,13,8_13,Node1,25,3,8
2300.1154785,1630.3510742,c,14,8_14,Node3,25,3,8
2184.239502,1645.3085938,d,15,8_15,Node2,25,3,8
2202.437988275,1588.267791755,e,-1,8_-1,Node0,25,3,8
2101.0578613,1521.82873535,a,12,8_12,Node4,26,7,8
2224.3391113,1555.58276367,b,13,8_13,Node3,26,7,8
2184.239502,1645.3085938,c,15,8_15,Node1,26,7,8
2137.7712402,1297.2508545,d,21,8_21,Node2,26,7,8
2161.8519287,1504.99273683,e,-1,8_-1,Node0,26,7,8
2101.0578613,1521.82873535,a,12,8_12,Node4,27,7,8
2224.3391113,1555.58276367,b,13,8_13,Node1,27,7,8
2300.1154785,1630.3510742,c,14,8_14,Node3,27,7,8
2137.7712402,1297.2508545,d,21,8_21,Node2,27,7,8
2190.820922825,1501.25335693,e,-1,8_-1,Node0,27,7,8
2101.0578613,1521.82873535,a,12,8_12,Node3,28,7,8
2300.1154785,1630.3510742,b,14,8_14,Node4,28,7,8
2184.239502,1645.3085938,c,15,8_15,Node1,28,7,8
2137.7712402,1297.2508545,d,21,8_21,Node2,28,7,8
2180.7960205,1523.6848144625,e,-1,8_-1,Node0,28,7,8
2224.3391113,1555.58276367,a,13,8_13,Node1,29,7,8
2300.1154785,1630.3510742,b,14,8_14,Node3,29,7,8
2184.239502,1645.3085938,c,15,8_15,Node4,29,7,8
2137.7712402,1297.2508545,d,21,8_21,Node2,29,7,8
2211.616333,1532.1233215425,e,-1,8_-1,Node0,29,7,8
2566.4672852,1676.1442871,a,11,8_11,Node4,30,7,8
2224.3391113,1555.58276367,b,13,8_13,Node2,30,7,8
2300.1154785,1630.3510742,c,14,8_14,Node1,30,7,8
2184.239502,1645.3085938,d,15,8_15,Node3,30,7,8
2318.79034425,1626.8466796925,e,-1,8_-1,Node0,30,7,8
2566.4672852,1676.1442871,a,11,8_11,Node4,31,7,8
2101.0578613,1521.82873535,b,12,8_12,Node3,31,7,8
2224.3391113,1555.58276367,c,13,8_13,Node1,31,7,8
2300.1154785,1630.3510742,d,14,8_14,Node2,31,7,8
2297.994934075,1595.9767150799998,e,-1,8_-1,Node0,31,7,8
2566.4672852,1676.1442871,a,11,8_11,Node4,32,7,8
2101.0578613,1521.82873535,b,12,8_12,Node2,32,7,8
2300.1154785,1630.3510742,c,14,8_14,Node1,32,7,8
2184.239502,1645.3085938,d,15,8_15,Node3,32,7,8
2287.97003175,1618.4081726125,e,-1,8_-1,Node0,32,7,8
1524.1732178,1380.9500732,a,16,8_16,Node1,33,4,8
1602.0117188,1338.286499,b,17,8_17,Node2,33,4,8
1429.8818359000002,1320.7141113,c,18,8_18,Node4,33,4,8
1594.9392090000001,1447.12475586,d,19,8_19,Node3,33,4,8
1537.751495375,1371.76885984,e,-1,8_-1,Node0,33,4,8
1524.1732178,1380.9500732,a,16,8_16,Node3,34,7,8
1602.0117188,1338.286499,b,17,8_17,Node1,34,7,8
1594.9392090000001,1447.12475586,c,19,8_19,Node2,34,7,8
1989.48828125,1184.5531006,d,23,8_23,Node4,34,7,8
1677.6531067125,1337.728607165,e,-1,8_-1,Node0,34,7,8
1524.1732178,1380.9500732,a,16,8_16,Node3,35,7,8
1602.0117188,1338.286499,b,17,8_17,Node1,35,7,8
1429.8818359000002,1320.7141113,c,18,8_18,Node2,35,7,8
1989.48828125,1184.5531006,d,23,8_23,Node4,35,7,8
1636.3887634375,1306.125946025,e,-1,8_-1,Node0,35,7,8
1524.1732178,1380.9500732,a,16,8_16,Node1,36,7,8
1429.8818359000002,1320.7141113,b,18,8_18,Node4,36,7,8
1594.9392090000001,1447.12475586,c,19,8_19,Node3,36,7,8
1989.48828125,1184.5531006,d,23,8_23,Node2,36,7,8
1634.6206359875,1333.33551024,e,-1,8_-1,Node0,36,7,8
1602.0117188,1338.286499,a,17,8_17,Node1,37,7,8
1429.8818359000002,1320.7141113,b,18,8_18,Node3,37,7,8
1594.9392090000001,1447.12475586,c,19,8_19,Node4,37,7,8
1989.48828125,1184.5531006,d,23,8_23,Node2,37,7,8
1654.0802612375,1322.66961669,e,-1,8_-1,Node0,37,7,8
1524.1732178,1380.9500732,a,16,8_16,Node1,38,7,8
1602.0117188,1338.286499,b,17,8_17,Node3,38,7,8
1594.9392090000001,1447.12475586,c,19,8_19,Node4,38,7,8
2036.31323242,1293.223877,d,22,8_22,Node2,38,7,8
1689.359344505,1364.8963012650001,e,-1,8_-1,Node0,38,7,8
1524.1732178,1380.9500732,a,16,8_16,Node1,39,7,8
1429.8818359000002,1320.7141113,b,18,8_18,Node3,39,7,8
1594.9392090000001,1447.12475586,c,19,8_19,Node4,39,7,8
2036.31323242,1293.223877,d,22,8_22,Node2,39,7,8
1646.32687378,1360.5032043400001,e,-1,8_-1,Node0,39,7,8
1602.0117188,1338.286499,a,17,8_17,Node1,40,7,8
1429.8818359000002,1320.7141113,b,18,8_18,Node3,40,7,8
1594.9392090000001,1447.12475586,c,19,8_19,Node2,40,7,8
2036.31323242,1293.223877,d,22,8_22,Node4,40,7,8
1665.78649903,1349.8373107900002,e,-1,8_-1,Node0,40,7,8
2173.3398438,1225.633667,a,20,8_20,Node4,41,5,8
2137.7712402,1297.2508545,b,21,8_21,Node1,41,5,8
2036.31323242,1293.223877,c,22,8_22,Node3,41,5,8
1989.48828125,1184.5531006,d,23,8_23,Node2,41,5,8
2084.2281494175,1250.1653747750001,e,-1,8_-1,Node0,41,5,8
2101.0578613,1521.82873535,a,12,8_12,Node4,42,7,8
2173.3398438,1225.633667,b,20,8_20,Node3,42,7,8
2137.7712402,1297.2508545,c,21,8_21,Node1,42,7,8
2036.31323242,1293.223877,d,22,8_22,Node2,42,7,8
2112.12054443,1334.4842834625001,e,-1,8_-1,Node0,42,7,8
2101.0578613,1521.82873535,a,12,8_12,Node4,43,7,8
2173.3398438,1225.633667,b,20,8_20,Node3,43,7,8
2137.7712402,1297.2508545,c,21,8_21,Node1,43,7,8
